ER5001,ER5002,ER5006,ER5013,ER5031,ER5032,ER6814,ER6993,ER72001,ER72002,ER72017,ER72024,ER72030,ER72031,ER76897,ER77448
,,,,,,,,1,2308,32,1,1,180000,1,62000
,,,,,,,,1,3857,62,1,1,400000,1,153900
,,,,,,,,1,2849,27,5,1,600000,7,110000
,,,,,,,,1,2455,80,1,5,0,7,14400
,,,,,,,,1,2177,61,1,5,0,1,83000
,,,,,,,,1,2200,59,1,5,0,1,22000
,,,,,,,,1,2438,55,1,5,0,1,46000
,,,,,,,,1,1335,34,1,1,10000,1,81000
,,,,,,,,1,3363,34,2,5,0,7,21896
,,,,,,,,1,2459,36,1,5,0,1,56000
,,,,,,,,1,289,37,1,1,190000,1,78000
,,,,,,,,1,2653,26,2,5,0,1,53440
,,,,,,,,1,2718,54,1,1,140000,7,75916
,,,,,,,,1,4330,34,2,5,0,7,160050
,,,,,,,,1,4503,33,2,5,0,7,49400
,,,,,,,,1,3866,42,2,5,0,1,38000
,,,,,,,,1,9449,28,2,5,0,4,2600
,,,,,,,,1,3840,42,1,1,15000,1,52010
,,,,,,,,1,9157,34,1,1,200000,1,52836
,,,,,,,,1,2757,66,1,5,0,7,62000
,,,,,,,,1,2559,40,1,5,0,7,52680
,,,,,,,,1,3354,44,2,5,0,7,38000
,,,,,,,,1,2400,39,1,5,0,1,370100
,,,,,,,,1,2612,45,4,1,330000,1,206000
,,,,,,,,1,573,26,1,1,150000,7,94000
,,,,,,,,1,3376,66,1,5,0,7,33245
,,,,,,,,1,9414,42,2,5,0,1,2586
,,,,,,,,1,9485,65,1,1,565000,7,104992
,,,,,,,,1,3650,38,1,1,280000,7,30000
,,,,,,,,1,2673,35,2,1,125000,7,70000
,,,,,,,,1,2562,42,2,5,0,7,62430
,,,,,,,,1,3436,42,1,5,0,7,36300
,,,,,,,,1,129,34,2,5,0,1,30000
,,,,,,,,1,3445,28,2,5,0,9,47000
,,,,,,,,1,2523,64,1,1,350000,1,101862
,,,,,,,,1,1083,30,1,1,200000,4,33400
,,,,,,,,1,3350,29,1,5,0,7,39072
,,,,,,,,1,9338,35,1,1,380000,1,95000
,,,,,,,,1,9610,44,2,5,0,9,27000
,,,,,,,,1,1291,44,1,5,0,7,35000
,,,,,,,,1,2259,40,1,5,0,1,72000
,,,,,,,,1,3369,65,2,5,0,2,57600
,,,,,,,,1,2868,34,2,5,0,1,24000
,,,,,,,,1,3846,30,1,1,200000,1,60000
,,,,,,,,1,3813,27,2,5,0,1,16086
,,,,,,,,1,9280,64,1,1,255000,7,93372
,,,,,,,,1,748,44,4,1,250000,4,178000
,,,,,,,,1,8396,37,5,5,0,7,124000
,,,,,,,,1,8793,40,1,5,0,7,136600
,,,,,,,,1,9409,25,2,5,0,7,33000
,,,,,,,,1,8846,21,1,5,0,7,23050
,,,,,,,,1,513,42,2,5,0,1,46004
,,,,,,,,1,9364,47,1,1,35000,1,35000
,,,,,,,,1,4408,42,1,5,0,7,68350
,,,,,,,,1,1348,37,1,1,120000,4,56000
,,,,,,,,1,4334,69,1,1,250000,7,142800
,,,,,,,,1,935,55,1,1,240000,7,59100
,,,,,,,,1,4442,42,1,1,8000,1,91000
,,,,,,,,1,4358,45,1,5,0,1,41960
,,,,,,,,1,4409,23,2,5,0,1,18100
,,,,,,,,1,2776,39,2,1,60000,1,22000
,,,,,,,,1,2443,46,1,1,399000,9,80000
,,,,,,,,1,2349,40,1,1,9999998,4,99429
,,,,,,,,1,2661,28,4,5,0,1,32120
,,,,,,,,1,9259,43,1,1,130000,1,66760
,,,,,,,,1,8873,40,2,5,0,1,91464
,,,,,,,,1,1311,33,1,1,350000,1,164600
,,,,,,,,1,2456,70,1,5,0,7,31824
,,,,,,,,1,3113,40,1,5,0,2,76006
,,,,,,,,1,3313,23,2,5,0,2,13920
,,,,,,,,1,2361,66,1,1,150000,2,50300
,,,,,,,,1,9614,39,1,5,0,9,53760
,,,,,,,,1,2724,32,1,5,0,1,22000
,,,,,,,,1,3265,44,2,5,0,7,72800
,,,,,,,,1,3390,28,1,1,240000,7,50000
,,,,,,,,1,2764,26,2,5,0,7,19640
,,,,,,,,1,1355,65,1,1,90000,7,211000
,,,,,,,,1,2789,48,1,5,0,1,20000
,,,,,,,,1,1324,47,5,5,0,2,43415
,,,,,,,,1,2819,30,2,5,0,7,15000
,,,,,,,,1,2243,64,1,1,200000,1,64634
,,,,,,,,1,3681,65,5,5,0,1,21120
,,,,,,,,1,9513,39,5,5,0,1,22900
,,,,,,,,1,9092,38,1,5,0,9,8736
,,,,,,,,1,9145,32,1,1,150000,1,116000
,,,,,,,,1,4418,44,1,5,0,1,39500
,,,,,,,,1,9208,78,1,1,150000,1,13644
,,,,,,,,1,9143,45,1,1,60000,1,50000
,,,,,,,,1,9472,49,5,1,9999998,9,12250
,,,,,,,,1,4420,68,1,5,0,7,0
,,,,,,,,1,4396,25,1,5,0,1,60000
,,,,,,,,1,9073,26,2,5,0,2,7800
,,,,,,,,1,2646,67,1,5,0,7,71275
,,,,,,,,1,9520,41,1,5,0,1,33280
,,,,,,,,1,3435,39,2,1,9999998,1,0
,,,,,,,,1,4414,40,1,5,0,1,57000
,,,,,,,,1,9236,24,2,5,0,1,20000
,,,,,,,,1,9188,30,2,5,0,1,80000
,,,,,,,,1,9442,45,1,5,0,2,86401
,,,,,,,,1,9613,63,4,1,180000,9,75050
,,,,,,,,1,2847,71,1,5,0,2,13316
,,,,,,,,1,4489,36,2,1,12000,7,79056
,,,,,,,,1,4467,42,1,1,500000,1,173000
,,,,,,,,1,3316,32,1,5,0,1,40200
,,,,,,,,1,2793,62,4,5,0,1,62000
,,,,,,,,1,2736,24,1,5,0,2,43000
,,,,,,,,1,2818,43,1,1,300000,7,60955
,,,,,,,,1,3428,61,1,5,0,4,86476
,,,,,,,,1,3393,41,2,5,0,7,20800
,,,,,,,,1,2895,42,4,5,0,4,24000
,,,,,,,,1,2643,52,2,5,0,1,48000
,,,,,,,,1,3441,68,1,5,0,1,25000
,,,,,,,,1,2851,45,1,5,0,7,30000
6,8432,48,1,1,175000,1,66001,,,,,,,,
6,10010,44,1,1,256000,1,51116,,,,,,,,
6,9402,76,3,1,80000,1,24241,,,,,,,,
6,8768,43,1,5,0,1,35000,,,,,,,,
6,8543,28,2,1,36500,1,20000,,,,,,,,
6,8333,66,1,1,9999998,1,10201,,,,,,,,
6,6546,60,1,1,65000,1,74313,,,,,,,,
6,6547,38,2,1,50000,1,86050,,,,,,,,
6,9934,36,1,1,9999998,1,75018,,,,,,,,
6,6352,40,1,1,146000,1,172704,,,,,,,,
6,8330,40,1,5,0,1,89166,,,,,,,,
6,6545,34,1,1,29000,1,30325,,,,,,,,
6,6351,27,1,1,128000,9,62950,,,,,,,,
6,8852,73,4,8,0,1,5880,,,,,,,,
6,9216,66,4,5,0,2,9258,,,,,,,,
6,9807,36,1,5,0,2,35700,1,6829,59,4,5,0,2,30767
,,,,,,,,1,4797,53,4,5,0,2,36800
,,,,,,,,1,5175,26,2,5,0,2,58000
6,7134,40,3,5,0,2,27276,,,,,,,,
6,7883,37,2,5,0,2,31239,,,,,,,,
6,8900,31,2,5,0,2,16220,1,8810,56,2,5,0,2,28000
6,10389,29,2,5,0,2,23861,1,5409,53,2,5,0,2,52000
,,,,,,,,1,8358,34,2,8,0,1,39520
,,,,,,,,1,8384,37,2,5,0,2,30000
,,,,,,,,1,8100,34,1,1,73000,2,53772
,,,,,,,,1,7906,33,2,5,0,2,91000
,,,,,,,,1,7915,28,2,8,0,2,34185
,,,,,,,,1,5244,20,2,5,0,2,10000
6,7131,61,1,5,0,2,18169,,,,,,,,
,,,,,,,,1,6385,26,4,5,0,2,50000
,,,,,,,,1,5733,68,4,1,68000,2,54122
,,,,,,,,1,9121,20,2,8,0,2,20632
,,,,,,,,1,7495,33,2,5,0,1,24895
,,,,,,,,1,7315,72,3,1,160000,2,45750
,,,,,,,,1,8591,50,4,5,0,2,50200
,,,,,,,,1,8443,27,2,5,0,2,18722
6,10352,66,3,1,65000,2,46005,,,,,,,,
,,,,,,,,1,279,57,5,5,0,2,38000
,,,,,,,,1,1235,22,2,8,0,2,15130
6,6306,38,1,5,0,2,19000,,,,,,,,
6,7374,35,1,1,50000,2,33999,1,9101,60,4,1,45000,2,40000
,,,,,,,,1,6063,37,2,1,70000,2,77450
,,,,,,,,1,6118,34,2,5,0,2,49000
,,,,,,,,1,6718,32,2,5,0,2,43000
,,,,,,,,1,6094,30,1,5,0,2,95223
,,,,,,,,1,5513,23,2,5,0,2,25500
6,9877,48,1,1,150000,2,98102,,,,,,,,
6,8064,73,1,1,9999998,2,16426,,,,,,,,
,,,,,,,,1,6588,38,4,1,69000,2,169557
6,7048,57,4,5,0,2,17380,,,,,,,,
6,10179,55,4,5,0,2,28431,,,,,,,,
6,10151,35,4,5,0,2,11780,1,5213,59,4,5,0,2,20056
6,9668,20,2,5,0,2,10519,1,5403,43,5,5,0,2,40000
,,,,,,,,1,6860,33,2,5,0,2,24880
,,,,,,,,1,5747,25,2,5,0,2,16800
,,,,,,,,1,7461,49,1,1,80000,2,76600
,,,,,,,,1,5472,28,2,5,0,2,20000
,,,,,,,,1,6930,52,1,5,0,2,125800
6,7745,77,3,8,0,2,3250,,,,,,,,
6,10137,46,4,1,50000,2,43001,,,,,,,,
,,,,,,,,1,1296,29,1,5,0,2,120000
,,,,,,,,1,154,28,2,5,0,2,54000
6,10021,28,4,1,53000,2,55000,,,,,,,,
6,9142,46,2,5,0,2,19999,,,,,,,,
,,,,,,,,1,9493,29,2,5,0,2,65546
6,9574,46,1,1,65000,2,70240,,,,,,,,
,,,,,,,,1,7137,33,4,5,0,2,37960
6,10174,60,3,8,0,2,2600,,,,,,,,
6,10304,23,2,5,0,2,5248,1,2252,46,4,5,0,2,20484
,,,,,,,,1,1759,39,4,5,0,2,800
,,,,,,,,1,2641,38,2,5,0,2,11600
,,,,,,,,1,2025,27,2,5,0,2,7000
,,,,,,,,1,1942,25,2,5,0,2,20000
6,10175,42,1,1,35000,2,64601,1,2635,66,1,1,30000,2,29436
6,10178,29,1,5,0,2,145927,,,,,,,,
,,,,,,,,1,1963,55,1,1,300000,1,195284
6,7121,80,3,5,0,2,6000,,,,,,,,
6,7375,69,3,1,75000,2,11140,,,,,,,,
6,9247,61,1,1,150000,1,23000,,,,,,,,
6,7584,30,1,1,125000,1,92002,,,,,,,,
6,6845,29,1,5,0,1,57416,,,,,,,,
6,6844,28,1,5,0,1,50647,,,,,,,,
6,7583,47,1,1,120000,2,62001,,,,,,,,
6,7586,34,4,5,0,1,16145,,,,,,,,
6,7635,74,3,1,400000,1,139886,,,,,,,,
6,9508,41,1,1,300000,1,143606,,,,,,,,
6,9707,64,4,5,0,2,13225,,,,,,,,
6,10361,36,2,5,0,2,25724,,,,,,,,
,,,,,,,,1,522,53,5,5,0,2,921
,,,,,,,,1,584,50,4,5,0,2,7200
,,,,,,,,1,364,30,2,5,0,2,21000
,,,,,,,,1,436,29,2,5,0,2,400
6,9708,80,4,5,0,2,10680,,,,,,,,
6,9432,36,2,5,0,2,13000,1,8392,60,4,5,0,2,117000
6,8455,35,2,1,40000,2,700,,,,,,,,
6,10371,34,2,5,0,2,6901,1,8628,58,5,5,0,2,46000
6,6261,33,2,5,0,2,4477,1,8312,57,4,5,0,2,45800
6,10013,32,5,5,0,2,8490,1,5420,56,3,5,0,2,12703
6,9638,31,2,8,0,2,0,,,,,,,,
6,9049,28,2,5,0,2,3744,1,6181,52,2,5,0,2,8400
,,,,,,,,1,6890,41,2,5,0,2,37732
,,,,,,,,1,9496,40,5,5,0,2,45000
,,,,,,,,1,9083,40,1,1,350000,2,202188
,,,,,,,,1,5995,38,1,1,150000,2,106424
,,,,,,,,1,6612,36,2,5,0,2,14792
,,,,,,,,1,7933,34,2,5,0,2,20000
,,,,,,,,1,5568,32,1,5,0,2,38400
,,,,,,,,1,6101,32,2,5,0,2,38644
,,,,,,,,1,6052,30,2,5,0,2,0
,,,,,,,,1,7150,28,2,5,0,2,15399
,,,,,,,,1,5781,28,2,5,0,2,53000
6,8192,51,4,5,0,2,21348,,,,,,,,
6,8249,54,4,1,49000,1,29200,,,,,,,,
6,10291,28,1,1,40000,1,28000,,,,,,,,
6,9561,43,4,5,0,2,22000,1,9392,67,5,5,0,2,42000
,,,,,,,,1,6768,41,1,1,465000,2,176000
,,,,,,,,1,6329,39,1,1,650000,2,190000
,,,,,,,,1,8251,35,2,5,0,2,72654
,,,,,,,,1,6307,32,2,5,0,2,35000
6,8065,45,4,5,0,7,16142,,,,,,,,
6,9560,43,1,1,64000,2,66301,,,,,,,,
6,6683,40,1,5,0,2,31725,1,6134,64,1,5,0,2,58000
,,,,,,,,1,5220,39,1,1,130000,2,146000
,,,,,,,,1,6624,46,4,5,0,9,87400
6,7853,67,3,5,0,2,4201,1,4089,91,3,5,0,2,31308
6,9144,46,2,5,0,2,1999,,,,,,,,
6,8099,45,1,5,0,2,40000,,,,,,,,
,,,,,,,,1,4496,39,1,5,0,2,52000
,,,,,,,,1,4208,30,2,5,0,2,42418
,,,,,,,,1,3878,60,3,1,75000,2,35000
,,,,,,,,1,4274,76,1,5,0,2,0
,,,,,,,,1,2273,64,5,5,0,2,34024
6,8998,39,5,1,40000,2,26000,,,,,,,,
6,9146,44,1,5,0,2,109138,,,,,,,,
6,9150,37,4,5,0,9,22500,,,,,,,,
6,9143,36,2,5,0,2,2100,,,,,,,,
6,9151,33,1,1,78000,2,67610,,,,,,,,
6,7220,32,1,5,0,2,10916,,,,,,,,
6,10305,21,2,5,0,2,1199,1,7271,45,2,5,0,2,33000
,,,,,,,,1,6690,38,4,5,0,2,20520
,,,,,,,,1,7380,37,2,5,0,9,52000
,,,,,,,,1,6158,33,2,5,0,2,16275
6,9702,73,3,1,42000,2,45869,,,,,,,,
6,10258,35,1,5,0,2,37400,1,8464,59,1,1,180000,2,54278
,,,,,,,,1,9013,33,2,5,0,2,28000
6,10177,37,4,5,0,2,349858,,,,,,,,
,,,,,,,,1,7262,45,2,5,0,2,28032
,,,,,,,,1,7104,20,2,5,0,2,5000
,,,,,,,,1,4680,56,1,1,120000,2,17496
6,6684,67,4,1,30000,2,14900,,,,,,,,
6,6390,40,2,5,0,2,82177,1,4536,64,1,1,45000,2,51200
6,7202,39,5,5,0,2,53501,1,5466,63,4,1,60000,2,25400
,,,,,,,,1,7779,59,5,5,0,2,28000
,,,,,,,,1,4723,53,4,5,0,2,27000
6,6971,26,2,5,0,9,3081,1,4770,50,4,5,0,2,7410
,,,,,,,,1,6721,24,2,5,0,2,7980
6,6685,38,2,5,0,9,3600,,,,,,,,
,,,,,,,,1,4542,34,2,5,0,2,9300
6,6307,48,1,5,0,2,34220,,,,,,,,
6,7376,28,1,5,0,2,4093,,,,,,,,
,,,,,,,,1,7236,30,2,5,0,2,33000
,,,,,,,,1,5324,28,2,5,0,2,52000
,,,,,,,,1,4526,26,2,5,0,2,18000
6,9353,37,2,8,0,2,401,,,,,,,,
6,10176,32,1,5,0,2,30551,,,,,,,,
6,7221,75,1,1,9999998,2,120763,,,,,,,,
6,7443,67,1,1,9999998,2,23581,,,,,,,,
6,9732,47,2,5,0,2,18000,1,283,71,2,5,0,2,8380
6,9141,54,5,5,0,2,7980,,,,,,,,
6,7441,35,2,5,0,2,13230,1,1451,59,4,5,0,2,38000
,,,,,,,,1,2753,39,1,5,0,2,148000
,,,,,,,,1,1460,35,2,5,0,2,39000
,,,,,,,,1,1813,33,2,5,0,2,81224
,,,,,,,,1,1862,33,2,5,0,2,29750
6,7747,47,1,1,35000,2,45200,,,,,,,,
6,8708,56,4,1,40000,2,41800,,,,,,,,
6,8709,36,5,5,0,2,8755,,,,,,,,
6,8711,35,2,5,0,2,24501,1,7800,59,4,5,0,2,81728
6,8710,34,2,1,0,2,3900,,,,,,,,
,,,,,,,,1,4556,28,2,5,0,2,17000
,,,,,,,,1,4524,27,2,1,99000,2,54200
,,,,,,,,1,5864,68,3,1,200000,2,15893
6,7864,39,4,1,10000,2,31680,1,7057,63,4,5,0,2,37292
6,6324,23,2,5,0,2,14989,1,4761,47,2,1,30000,2,57850
,,,,,,,,1,8200,40,2,5,0,2,53600
,,,,,,,,1,7973,37,5,1,54000,2,64000
,,,,,,,,1,4978,35,2,8,0,2,34000
,,,,,,,,1,5938,33,2,1,65000,2,50000
,,,,,,,,1,7290,26,2,5,0,2,44510
,,,,,,,,1,6824,25,2,8,0,2,36000
6,6323,62,1,1,25000,2,12195,,,,,,,,
,,,,,,,,1,9081,47,1,1,65000,2,82484
,,,,,,,,1,5031,33,1,1,32000,2,40000
,,,,,,,,1,8560,23,2,5,0,2,15212
,,,,,,,,1,9334,29,1,5,0,2,52000
,,,,,,,,1,5519,25,1,5,0,2,70000
,,,,,,,,1,6813,34,2,5,0,2,22184
,,,,,,,,1,6463,28,2,5,0,2,89000
,,,,,,,,1,6380,29,1,5,0,2,80000
,,,,,,,,1,9531,48,1,1,225000,2,255000
6,6479,68,3,5,0,2,8700,,,,,,,,
6,7377,64,3,5,0,2,4512,,,,,,,,
6,7203,42,2,5,0,2,33795,,,,,,,,
6,9465,40,2,1,45000,2,13519,,,,,,,,
6,8497,39,1,5,0,2,27223,,,,,,,,
,,,,,,,,1,2963,62,5,5,0,2,60200
,,,,,,,,1,3294,60,4,5,0,2,9000
6,9662,29,2,5,0,7,26000,1,2913,53,2,5,0,2,0
6,7835,24,1,5,0,2,7901,,,,,,,,
,,,,,,,,1,3007,44,2,5,0,2,36600
,,,,,,,,1,3109,43,2,1,30000,2,9000
,,,,,,,,1,3246,43,2,5,0,2,46000
,,,,,,,,1,3006,39,5,5,0,2,54000
,,,,,,,,1,3108,38,2,5,0,2,13340
,,,,,,,,1,2914,34,2,5,0,2,9600
,,,,,,,,1,3106,34,2,5,0,2,11329
,,,,,,,,1,3283,33,4,1,38000,2,8818
6,8066,37,1,5,0,2,23501,,,,,,,,
,,,,,,,,1,3426,37,1,5,0,2,87045
,,,,,,,,1,3114,36,2,5,0,2,21175
6,8676,38,1,1,96000,2,13744,1,3143,62,1,1,130000,2,58620
,,,,,,,,1,2944,32,2,5,0,2,34000
,,,,,,,,1,3286,27,2,5,0,2,30000
6,8067,29,1,1,35000,2,35342,,,,,,,,
,,,,,,,,1,3170,40,1,1,250000,2,75000
6,9815,37,1,1,72000,2,92878,1,5152,61,1,1,300000,2,246100
,,,,,,,,1,5819,34,1,1,270000,2,123500
6,7177,55,5,8,0,2,9011,,,,,,,,
6,7681,38,2,5,0,2,242,1,7968,62,2,5,0,2,18200
6,7682,33,2,5,0,2,1453,1,7970,57,2,5,0,2,33000
6,7998,30,4,5,0,2,30426,1,4645,54,1,5,0,2,16700
6,6940,53,4,1,27000,2,45427,,,,,,,,
6,6938,51,1,1,59000,2,50222,1,4716,75,1,1,80000,3,73500
6,10035,27,2,8,0,2,49512,,,,,,,,
6,6941,24,2,5,0,2,9000,1,4551,48,2,5,0,2,52000
6,6946,22,2,5,0,9,5400,,,,,,,,
,,,,,,,,1,5422,40,2,5,0,2,80300
,,,,,,,,1,7200,43,2,5,0,2,102836
,,,,,,,,1,6596,35,2,5,0,2,36000
,,,,,,,,1,4939,32,1,5,0,2,127600
,,,,,,,,1,4920,29,2,1,92000,2,56800
,,,,,,,,1,4642,28,2,5,0,2,30000
,,,,,,,,1,8982,27,1,5,0,2,119280
,,,,,,,,1,4572,24,2,5,0,2,23338
,,,,,,,,1,8069,25,2,8,0,2,0
,,,,,,,,1,8815,24,2,5,0,7,32000
,,,,,,,,1,8231,21,2,5,0,2,43700
,,,,,,,,1,7160,47,2,8,0,2,2400
,,,,,,,,1,4895,45,2,1,7000,2,35400
,,,,,,,,1,6277,44,2,5,0,2,48000
,,,,,,,,1,8352,31,2,5,0,2,4000
,,,,,,,,1,9595,30,2,5,0,2,34752
6,7900,23,2,5,0,2,11700,,,,,,,,
,,,,,,,,1,7773,26,2,5,0,2,15540
6,6770,75,3,1,1925,2,22674,,,,,,,,
6,6769,45,4,5,0,2,34111,,,,,,,,
6,6767,36,1,1,120000,2,113018,,,,,,,,
6,6768,28,2,5,0,2,292,,,,,,,,
6,10145,43,2,5,0,2,3625,,,,,,,,
6,7497,34,2,5,0,2,3779,1,1797,58,2,5,0,2,22367
6,7502,31,2,5,0,2,3760,,,,,,,,
,,,,,,,,1,1541,45,2,8,0,2,0
,,,,,,,,1,1570,35,2,8,0,2,8000
,,,,,,,,1,1656,33,2,5,0,2,20000
,,,,,,,,1,2115,27,2,8,0,2,0
,,,,,,,,1,1692,24,2,5,0,2,2000
,,,,,,,,1,1781,38,2,1,17000,2,65050
6,6775,37,1,5,0,3,27999,,,,,,,,
6,8271,46,1,1,12000,3,70801,1,1554,70,1,1,151500,2,11000
,,,,,,,,1,2125,44,2,5,0,2,48830
,,,,,,,,1,2287,33,2,5,0,2,22708
,,,,,,,,1,2019,30,2,1,40000,2,43074
6,7496,69,5,5,0,2,5520,,,,,,,,
6,6776,41,4,1,7000,2,21472,,,,,,,,
6,7501,36,4,1,64000,9,88073,,,,,,,,
6,9166,20,2,5,0,2,11248,,,,,,,,
,,,,,,,,1,885,26,2,5,0,2,73300
6,8270,42,1,5,0,2,33077,,,,,,,,
6,7499,42,1,1,170000,2,78630,1,554,66,1,1,200000,2,121908
,,,,,,,,1,568,42,4,5,0,2,44020
6,9127,56,1,1,25000,2,122504,,,,,,,,
6,7265,48,5,5,0,2,29201,,,,,,,,
6,7615,47,5,1,35000,2,11720,,,,,,,,
6,6872,52,3,1,55000,9,13820,1,4353,77,3,8,0,2,10800
6,7982,27,1,5,0,2,31600,1,4363,51,1,1,45000,2,152700
6,8179,25,2,5,0,2,13089,1,4153,49,2,5,0,2,30000
6,8326,24,2,5,0,2,281,1,3879,48,5,5,0,2,16000
,,,,,,,,1,4219,47,2,1,15000,2,9600
6,7125,22,2,8,0,2,12700,1,4410,47,2,5,0,2,32000
,,,,,,,,1,3888,41,2,5,0,2,6615
,,,,,,,,1,4233,30,2,5,0,2,40680
,,,,,,,,1,4316,30,2,1,37000,2,18000
,,,,,,,,1,4142,28,2,5,0,2,8650
,,,,,,,,1,4221,25,2,8,0,2,25000
,,,,,,,,1,4314,25,2,5,0,2,31000
,,,,,,,,1,3881,28,2,5,0,2,12804
6,8677,56,4,5,0,2,49001,,,,,,,,
,,,,,,,,1,6541,60,4,5,0,2,38880
6,6972,32,2,5,0,2,1020,1,7374,56,5,5,0,2,12651
6,7204,34,2,5,0,2,2739,1,4511,58,1,1,90000,2,18800
6,7021,33,1,5,0,2,30999,1,6058,56,4,1,50000,2,6000
,,,,,,,,1,7107,41,2,5,0,2,45000
,,,,,,,,1,6102,37,1,1,250000,2,122100
,,,,,,,,1,7328,36,5,5,0,2,23400
,,,,,,,,1,9110,33,1,1,10000,2,52000
,,,,,,,,1,8795,32,2,5,0,2,85733
6,7020,57,1,1,9999999,2,26000,1,5230,81,1,5,0,2,23088
6,7022,39,1,1,70000,2,57200,,,,,,,,
6,7726,36,1,1,20000,2,54501,1,6746,60,1,5,0,2,75600
,,,,,,,,1,6571,56,4,1,9999999,2,250912
,,,,,,,,1,5200,33,2,5,0,2,100000
,,,,,,,,1,8974,36,1,1,200000,2,120000
,,,,,,,,1,1901,59,4,5,0,2,76743
6,7123,30,2,5,0,2,14099,,,,,,,,
,,,,,,,,1,2544,37,2,1,165000,2,53000
,,,,,,,,1,2876,32,2,8,0,2,35000
6,9946,59,3,5,0,9,43801,,,,,,,,
6,7126,36,1,1,60000,2,110003,,,,,,,,
,,,,,,,,1,2245,31,1,5,0,2,142000
6,6944,82,3,1,55000,2,7365,,,,,,,,
6,8587,43,4,5,0,2,34001,,,,,,,,
6,8485,39,4,1,35000,2,29300,,,,,,,,
6,9903,37,2,5,0,2,19296,1,3956,61,3,5,0,2,21120
6,9971,19,2,5,0,2,9451,1,4289,43,2,5,0,2,36427
,,,,,,,,1,3990,41,2,5,0,2,18000
6,8445,26,4,5,0,1,50688,,,,,,,,
,,,,,,,,1,4412,32,2,5,0,2,32167
,,,,,,,,1,4002,25,2,5,0,2,148050
,,,,,,,,1,4112,41,1,5,0,2,52400
6,8498,71,3,5,0,2,11280,,,,,,,,
6,8678,41,5,8,0,2,170,,,,,,,,
6,8499,35,2,8,0,2,2500,,,,,,,,
6,6973,36,1,5,0,2,45000,1,671,60,1,1,55000,2,99122
,,,,,,,,1,1212,35,1,1,10000,2,72100
6,6478,67,1,1,40000,2,33566,,,,,,,,
6,6480,44,5,1,7000,2,37899,1,4874,68,5,1,54200,2,40504
6,7494,32,1,1,47000,2,42070,,,,,,,,
,,,,,,,,1,5156,40,2,5,0,2,111000
,,,,,,,,1,4929,29,2,5,0,2,8372
6,6477,45,4,1,26000,2,37666,,,,,,,,
,,,,,,,,1,5400,46,1,5,0,2,55000
6,6974,68,1,1,36000,2,23629,,,,,,,,
6,8297,62,3,5,0,2,9048,,,,,,,,
,,,,,,,,1,422,61,4,5,0,2,23000
6,9191,47,1,1,35000,2,110002,,,,,,,,
6,8436,48,1,1,325000,1,162503,,,,,,,,
6,7587,41,1,1,250000,1,114737,,,,,,,,
6,6578,66,3,1,240000,1,222942,,,,,,,,
6,7669,37,1,5,0,1,43801,,,,,,,,
6,9238,36,1,5,0,1,120483,,,,,,,,
6,9239,32,1,8,0,1,69253,,,,,,,,
6,7670,41,1,1,170000,1,39100,,,,,,,,
6,9057,38,1,5,0,1,18500,,,,,,,,
6,6811,75,1,5,0,1,26923,,,,,,,,
6,7541,40,1,5,0,1,75035,,,,,,,,
6,7089,48,1,1,240000,1,74029,,,,,,,,
6,6814,43,1,5,0,1,32017,,,,,,,,
6,7546,27,1,1,65000,1,33725,,,,,,,,
6,7102,55,1,1,400000,1,206005,,,,,,,,
6,8161,45,1,1,200000,1,77232,,,,,,,,
6,8307,61,1,1,95000,2,37800,,,,,,,,
6,7973,35,1,5,0,2,59702,,,,,,,,
6,8758,66,1,1,135000,2,19760,,,,,,,,
6,7972,80,1,1,200000,2,41278,,,,,,,,
6,8892,37,4,1,330000,2,71602,1,1733,61,1,1,875000,2,311438
6,8306,37,5,1,200000,2,56001,1,1720,61,1,1,915000,2,245550
6,8162,47,4,5,0,2,41001,1,2208,71,4,5,0,2,18156
,,,,,,,,1,1719,35,2,5,0,2,148400
,,,,,,,,1,2499,20,2,5,0,2,12600
6,8305,36,4,5,0,2,24200,,,,,,,,
6,9431,73,4,5,0,1,8040,,,,,,,,
6,9637,45,1,1,400000,1,265009,,,,,,,,
6,9691,35,1,1,173000,1,44000,,,,,,,,
6,8160,77,4,1,60000,1,7319,,,,,,,,
6,8188,71,3,5,0,1,7608,,,,,,,,
6,8189,41,1,8,0,1,39599,,,,,,,,
6,8454,46,4,5,0,1,25500,,,,,,,,
6,8564,25,2,5,0,1,32000,,,,,,,,
6,8340,47,1,1,200000,1,40001,,,,,,,,
6,8563,48,1,1,150000,1,15999,,,,,,,,
6,8813,28,1,5,0,5,60001,,,,,,,,
6,8540,66,4,5,0,1,4081,,,,,,,,
6,8762,42,1,8,0,1,29903,,,,,,,,
6,8763,40,1,1,100000,1,59001,,,,,,,,
6,9496,37,1,5,0,1,54700,,,,,,,,
6,8759,47,1,5,0,1,14524,,,,,,,,
6,8760,46,1,1,250000,1,99990,,,,,,,,
6,9897,25,2,5,0,1,22999,,,,,,,,
6,9685,26,2,5,0,1,27021,,,,,,,,
6,9969,28,2,5,0,1,12099,,,,,,,,
6,9510,31,1,5,0,1,47000,,,,,,,,
6,9429,28,1,5,0,1,29999,,,,,,,,
6,9430,54,1,1,45000,1,48300,,,,,,,,
6,9632,34,1,5,0,7,77808,,,,,,,,
6,7636,55,1,1,175000,1,47001,,,,,,,,
